	-6.641284	-6.312721	-6.445092	-6.283608	-6.741581	-6.753628	-6.891486	-6.769661	-6.601830	-6.389011	-6.671364	-6.912826	-7.111778	-6.934750	-6.774717	-7.139792	-7.468173	-7.045140	-6.595733	-6.351574	-6.641284	-6.223032	-5.779279	-5.314543	-4.836845	-5.426929	-6.000399	-6.541053	-7.041117	-6.467885	-6.288965	-6.363965	-6.389011
	-6.641284	-6.110037	-6.110121	-6.283577	-6.413598	-6.703350	-6.539597	-6.534661	-6.484342	-6.389011	-6.671364	-6.912826	-7.111778	-6.934750	-6.774694	-7.139769	-7.468173	-7.045108	-6.595702	-6.351417	-6.641284	-6.223032	-5.779279	-5.314543	-4.836845	-5.190291	-5.502177	-5.769748	-5.990979	-6.164407	-6.288964	-6.363964	-6.389011
	-5.638566	-6.082091	-6.059996	-6.247808	-6.388815	-6.499133	-6.530257	-6.530221	-6.483022	-6.389011	-6.366329	-6.298889	-6.186617	-6.379304	-6.423588	-5.875732	-5.294844	-5.677049	-6.029766	-6.124449	-5.638566	-5.487384	-5.303120	-5.086127	-4.836845	-5.190289	-5.502176	-5.769747	-5.990978	-6.164406	-6.288810	-6.363794	-6.389011
	-5.638566	-5.894493	-5.938469	-6.247651	-6.130167	-6.483088	-6.233405	-6.067168	-6.249469	-6.388822	-6.366328	-6.298888	-6.186616	-6.379281	-6.423588	-5.875732	-5.294844	-5.676888	-6.029607	-6.124419	-5.638566	-5.487384	-5.303118	-5.086124	-4.836845	-5.190211	-5.502082	-5.769638	-5.990854	-6.164267	-6.288810	-6.363794	-6.388822
	-5.638540	-5.826435	-5.718651	-5.519553	-6.084254	-5.853635	-5.844506	-6.060708	-6.247908	-6.388822	-6.067580	-5.710878	-5.965694	-6.029714	-5.828471	-5.583296	-5.294841	-5.404843	-5.484137	-5.531974	-5.638540	-5.487350	-5.303078	-5.086076	-4.836788	-5.190211	-5.502081	-5.769638	-5.990854	-6.164267	-6.288734	-6.363756	-6.388822
	-5.638539	-5.225790	-5.487676	-5.519392	-5.297270	-5.585537	-5.827804	-5.832768	-6.131856	-6.388822	-6.067580	-5.710878	-5.965671	-6.029712	-5.828469	-5.583292	-5.294841	-5.404681	-5.483975	-5.531813	-5.638539	-5.487349	-5.303076	-5.086073	-4.836788	-5.189886	-5.501819	-5.769429	-5.990693	-6.164150	-6.288734	-6.363756	-6.388822
	-5.547959	-5.161333	-4.895340	-4.992494	-5.228097	-5.549947	-5.603814	-5.717906	-6.017026	-6.388819	-6.067389	-5.710686	-5.325254	-4.923038	-4.590012	-4.963296	-5.294683	-5.155354	-4.988487	-5.151313	-5.547959	-5.407397	-5.239203	-5.046916	-4.836788	-5.189886	-5.501819	-5.769429	-5.990693	-6.164150	-5.860259	-5.842003	-6.388819
	-5.547798	-5.115988	-4.876365	-4.992478	-5.056568	-5.121042	-5.494347	-5.611775	-5.901027	-6.388819	-6.067389	-5.710686	-5.325254	-4.923038	-4.590003	-4.963289	-5.294683	-5.155191	-4.988324	-5.151293	-5.547798	-5.407184	-5.238927	-5.046560	-4.836788	-4.972240	-5.065306	-5.119326	-5.139559	-5.133938	-5.266700	-5.842003	-6.388819
	-4.589223	-5.055157	-4.779950	-4.863647	-5.055624	-5.089227	-5.184649	-5.382846	-5.785905	-6.388819	-5.770674	-5.560361	-5.325064	-4.922855	-4.565851	-4.686187	-5.294678	-4.885130	-4.688664	-4.797699	-4.589223	-4.696861	-4.774404	-4.821163	-4.836788	-4.972237	-5.065304	-5.119324	-5.139559	-5.133938	-5.266700	-5.841792	-6.388819
	-4.589223	-4.761405	-4.695581	-4.863484	-4.720317	-4.762120	-5.099785	-5.358366	-5.278217	-5.083895	-5.225428	-5.560340	-5.325064	-4.922855	-4.564741	-4.686187	-5.294678	-4.884969	-4.688659	-4.797536	-4.589223	-4.696861	-4.774404	-4.821163	-4.836788	-4.971774	-5.064762	-5.118691	-5.138821	-5.133084	-5.266466	-5.328415	-5.083895
	-4.589062	-4.485312	-4.648251	-4.305776	-4.534577	-4.731239	-4.884761	-5.158753	-5.162499	-5.083894	-5.225414	-5.131097	-4.896812	-4.751746	-4.530686	-4.339689	-4.074044	-4.302350	-4.450926	-4.374904	-4.589062	-4.696746	-4.774330	-4.821126	-4.836784	-4.656904	-4.431544	-4.160346	-4.140429	-4.682837	-5.113694	-5.092719	-5.083894
	-4.589062	-4.451628	-4.553138	-4.305622	-4.412669	-4.551331	-4.846552	-5.095981	-5.087802	-5.083894	-5.063081	-5.000673	-4.895711	-4.750642	-4.530686	-4.338571	-4.074044	-4.302324	-4.450768	-4.374747	-4.589062	-4.696746	-4.774330	-4.821126	-4.836784	-4.656899	-4.431538	-4.160337	-4.140429	-4.682837	-5.113693	-5.092719	-5.083894
	-4.324450	-4.208625	-4.457674	-4.296524	-4.218077	-4.318455	-4.521379	-4.994697	-5.060764	-5.082797	-5.061984	-4.999574	-4.482273	-4.175923	-4.530524	-4.208881	-4.073973	-4.183302	-4.261644	-4.308741	-4.324450	-4.297495	-4.424262	-4.621041	-4.836784	-4.656564	-4.431257	-4.160106	-4.140174	-4.682583	-5.112724	-5.091658	-5.082797
	-4.323408	-4.136913	-4.339047	-4.295481	-3.917831	-3.900233	-4.005404	-3.420995	-2.800906	-2.755524	-2.733846	-3.231649	-3.722503	-4.175912	-4.530524	-4.208881	-4.073973	-4.182254	-4.260599	-4.307698	-4.323408	-4.296529	-4.423490	-4.620447	-4.836784	-4.445562	-4.021541	-3.780098	-3.843534	-3.482030	-3.077312	-2.698362	-2.755524
	-3.531279	-4.135003	-4.015032	-4.150034	-3.864242	-3.643345	-3.327334	-2.971270	-2.732575	-2.754106	-2.732415	-3.231633	-3.722489	-3.843553	-4.057736	-4.208774	-4.073965	-4.051225	-4.178954	-3.996905	-3.531279	-3.901937	-4.243888	-4.555845	-4.836784	-4.445557	-4.021533	-3.780098	-3.843524	-3.482018	-3.077297	-2.696978	-2.754106
	-3.531269	-4.012654	-3.904777	-4.149882	-3.809415	-3.563117	-2.917525	-2.663944	-2.705590	-2.754106	-2.705951	-2.669000	-2.797724	-3.421720	-4.057736	-4.208774	-4.073965	-4.051105	-4.178809	-3.996758	-3.531269	-3.901929	-4.243881	-4.555839	-4.836784	-4.445521	-4.021526	-3.779910	-3.843340	-3.481879	-3.077204	-2.696956	-2.754106
	-3.531161	-3.695044	-3.902437	-3.634943	-3.629104	-3.298781	-2.783893	-2.563941	-2.632047	-2.754073	-2.705933	-2.667564	-2.797724	-3.421720	-3.429477	-3.770075	-4.072916	-3.934069	-3.764261	-3.565615	-3.531161	-3.901837	-4.243803	-4.555773	-4.836389	-4.445521	-4.021526	-3.571681	-3.105276	-2.634566	-2.532850	-2.631752	-2.754073
	-3.531150	-3.558210	-3.765326	-3.633864	-3.352923	-3.097373	-2.666243	-2.527326	-2.577377	-2.149629	-2.572624	-2.222602	-2.650189	-3.054816	-3.428314	-3.768933	-4.072916	-3.933008	-3.763191	-3.564530	-3.531150	-3.901828	-4.243796	-4.555767	-4.836389	-4.445039	-4.020944	-3.571681	-3.105276	-2.634566	-2.531553	-2.631734	-2.149629
	-3.339974	-3.357967	-3.154858	-3.003615	-3.323910	-2.977438	-2.598366	-2.309616	-2.518226	-2.149605	-2.572595	-2.221311	-2.648958	-3.053625	-3.246062	-2.735674	-2.362737	-2.563452	-2.825591	-3.090813	-3.339974	-3.542114	-3.909463	-4.359184	-4.836389	-4.445039	-4.020944	-3.571657	-3.105197	-2.634404	-2.531532	-2.631688	-2.149605
	-3.339974	-3.267235	-3.153702	-3.002476	-2.855520	-2.773817	-2.573224	-2.306286	-2.354885	-2.149605	-2.140605	-2.216487	-2.561683	-2.413149	-2.279604	-2.341133	-2.362737	-2.562266	-2.824429	-3.089684	-3.339974	-3.542114	-3.909463	-4.359184	-4.836389	-4.269721	-3.838572	-3.571647	-3.105185	-2.634389	-2.174860	-2.465120	-2.149605
	-3.338871	-3.212849	-2.997149	-2.922634	-2.811232	-2.582770	-2.550416	-2.277344	-1.911836	-2.148387	-2.127249	-2.216487	-2.560238	-2.411690	-2.279604	-2.341133	-2.361642	-2.369284	-2.650740	-3.070087	-3.338871	-3.541143	-3.908732	-4.358651	-4.836389	-4.269682	-3.838572	-3.570979	-3.104433	-2.633561	-2.174860	-1.743930	-2.148387
	-3.338871	-3.118546	-2.984153	-2.922634	-2.670529	-2.404871	-2.338955	-2.193194	-1.795265	-2.148360	-1.784610	-2.118181	-2.082655	-2.177108	-2.225420	-2.148452	-2.361642	-2.368657	-2.650587	-3.070042	-3.338871	-3.541143	-3.908732	-4.358651	-4.836389	-4.269682	-3.838529	-3.570978	-3.104433	-2.633561	-2.174570	-1.743930	-2.148360
	-1.987412	-1.931197	-1.814534	-1.960208	-2.195355	-2.393422	-2.319413	-2.084490	-1.777697	-2.148360	-1.783232	-2.118144	-2.033715	-2.177108	-2.223941	-2.001802	-1.747509	-1.851011	-1.926366	-1.972102	-1.987412	-1.746820	-1.307375	-0.761424	-0.173093	-0.866008	-1.357632	-1.540313	-1.937242	-2.273512	-2.174553	-1.743451	-2.148360
	-1.985889	-1.806891	-1.694773	-1.958682	-1.687330	-2.042714	-2.134451	-2.024430	-1.773217	-1.360713	-1.722048	-2.115795	-2.033715	-2.056244	-2.063722	-2.000295	-1.747508	-1.849470	-1.924836	-1.970577	-1.985889	-1.745319	-1.305998	-0.760140	-0.173093	-0.866008	-1.357632	-1.539322	-1.936161	-2.272324	-2.173680	-1.743434	-1.360713
	-1.138411	-1.411900	-1.676290	-1.359158	-1.653194	-1.299117	-1.845992	-1.954209	-1.702324	-1.360713	-1.722048	-2.063910	-1.958419	-1.810893	-1.621470	-1.573897	-1.745963	-1.733909	-1.510734	-1.303428	-1.138411	-1.140601	-0.933060	-0.593355	-0.173093	-0.865696	-1.357482	-1.539301	-1.936140	-2.272303	-2.173680	-1.742577	-1.360713
	-1.138411	-1.346367	-1.594313	-1.357523	-1.149670	-1.089028	-1.367895	-1.867741	-1.691196	-1.360713	-1.624713	-1.849542	-1.515040	-1.063317	-1.190615	-1.573897	-1.745963	-1.733834	-1.510618	-1.301779	-1.138411	-1.140601	-0.933060	-0.593355	-0.173093	-0.632794	-1.098923	-1.408258	-0.971901	-0.971974	-1.800209	-1.742577	-1.360713
	-1.136715	-1.168768	-1.140193	-1.284739	-1.118589	-1.040858	-1.232694	-1.648312	-1.668431	-1.360697	-1.624713	-1.849542	-1.514997	-1.063317	-1.188940	-1.573757	-1.745962	-1.618405	-1.467927	-1.155351	-1.136715	-1.139094	-0.931833	-0.592355	-0.173093	-0.631927	-1.098004	-1.408178	-0.971658	-0.651829	-1.099233	-1.634887	-1.360697
	-1.136715	-1.097850	-1.036817	-1.284606	-0.895526	-0.920718	-0.989268	-1.212020	-1.609864	-1.360697	-1.565987	-1.059811	-1.044600	-0.936786	-1.141125	-1.573757	-1.745962	-1.616825	-1.466318	-1.155211	-1.136715	-1.139094	-0.931833	-0.592355	-0.173093	-0.631905	-1.097983	-1.408178	-0.971658	-0.651829	-1.099107	-1.634829	-1.360697
	-0.717837	-0.949016	-1.009289	-0.964635	-0.848690	-0.904944	-0.846881	-1.059253	-1.470705	-1.360697	-1.565965	-1.059811	-1.044600	-0.935015	-1.141125	-1.471608	-1.745940	-1.503688	-1.068364	-0.998469	-0.717837	-0.602091	-0.467506	-0.320530	-0.172259	-0.307467	-0.407513	-0.483779	-0.555341	-0.650264	-1.099090	-1.634815	-1.360697
	-0.717814	-0.756982	-0.848342	-0.962890	-0.832420	-0.848722	-0.775369	-0.914173	-1.167412	-1.359207	-1.149073	-0.964642	-0.771633	-0.827492	-1.140894	-1.470008	-1.745940	-1.503636	-1.068260	-0.996730	-0.717814	-0.602069	-0.467484	-0.320507	-0.172259	-0.307467	-0.407513	-0.483779	-0.555341	-0.650264	-0.807329	-1.043705	-1.359207
	-0.717682	-0.619184	-0.845229	-0.717675	-0.802368	-0.651656	-0.724901	-0.850668	-1.110018	-1.359207	-1.149073	-0.964619	-0.769780	-0.827443	-1.140894	-1.390399	-1.119142	-1.149330	-0.939536	-0.588164	-0.717682	-0.601887	-0.467246	-0.320202	-0.172259	-0.306508	-0.406417	-0.482525	-0.553919	-0.650223	-0.807329	-1.043704	-1.359207
	-0.717659	-0.540037	-0.759640	-0.717538	-0.759175	-0.601037	-0.600195	-0.801608	-1.076678	-1.359207	-1.053921	-0.781215	-0.357004	-0.566794	-1.090412	-1.111425	-1.119142	-1.148822	-0.939397	-0.587705	-0.717659	-0.601865	-0.467223	-0.320180	-0.172259	-0.306508	-0.406417	-0.482525	-0.553919	-0.650217	-0.805932	-1.042631	-1.359207
	-0.172374	-0.521032	-0.754985	-0.714845	-0.693585	-0.426677	-0.572380	-0.774238	-1.010886	-1.359191	-1.053921	-0.779386	-0.356982	-0.566794	-1.090412	-1.111425	-1.117927	-0.980083	-0.928929	-0.532501	-0.172374	-0.050947	-0.117457	-0.158433	-0.172259	-0.306108	-0.406031	-0.482183	-0.553683	-0.560653	-0.805930	-1.042620	-1.359191
	-0.172374	-0.396716	-0.563632	-0.714469	-0.657248	-0.340405	-0.288228	-0.721416	-1.003264	-1.359191	-0.999318	-0.708530	-0.323652	-0.566495	-0.450180	-0.804391	-1.117927	-0.978508	-0.927202	-0.532346	-0.172374	-0.050947	-0.117457	-0.158433	-0.172259	-0.306088	-0.406012	-0.482167	-0.553670	-0.560432	-0.805693	-1.042094	-1.359191
	-0.171752	-0.380982	-0.316095	-0.048059	-0.338777	-0.268386	-0.287253	-0.643329	-0.989235	-1.359191	-0.997642	-0.708530	-0.323652	-0.566495	-0.085542	0.693797	1.297940	0.890822	0.315565	-0.223200	-0.171752	-0.050798	-0.117366	-0.158389	-0.172237	0.000757	0.215931	0.318321	-0.058725	-0.560416	-0.805693	-1.042094	-1.359191
	-0.171751	0.084312	0.484520	-0.047890	0.065435	-0.256808	-0.072927	0.522441	1.322475	1.908951	1.362110	0.765985	0.082390	-0.055783	-0.085488	0.693856	1.297940	0.891006	0.315740	-0.223034	-0.171751	-0.050798	-0.117366	-0.158389	-0.172237	0.000757	0.215931	0.318877	-0.058674	-0.289188	0.487043	1.268361	1.908951
	0.037452	0.221453	0.521211	0.430237	0.156846	-0.253761	-0.018935	0.670138	1.342153	1.908951	1.429743	0.765985	0.082390	0.100221	0.562437	1.062134	1.298163	1.192662	0.739291	0.276570	0.037452	0.005652	0.034242	-0.042405	-0.172237	0.001507	0.216602	0.318878	-0.058366	-0.288826	0.487558	1.269142	1.908951
	0.037452	0.324432	0.620713	0.430995	0.261894	0.061969	0.183003	0.755787	1.352276	1.908951	1.429743	0.766482	0.082765	0.100221	0.562437	1.062134	1.298163	1.193550	0.740104	0.277298	0.037452	0.005662	0.034259	-0.042385	-0.172237	0.001507	0.216602	0.471956	-0.058353	-0.288826	0.487558	1.269142	1.908951
	0.037677	0.411551	0.828211	0.759710	0.408162	0.100929	0.333314	0.947428	1.538859	1.908997	1.430485	0.766482	0.082765	0.237782	0.789583	1.147373	1.496839	1.282462	1.066105	0.589327	0.037677	0.006313	0.034847	-0.041899	-0.172237	0.001901	0.216992	0.471956	0.766014	1.091724	1.434454	1.752182	1.908997
	0.037677	0.669566	0.926034	0.760102	0.433911	0.609455	0.582792	1.085422	1.565228	1.908997	1.430485	0.851126	0.378220	0.237802	0.789594	1.256304	1.496839	1.282508	1.066627	0.589666	0.037677	0.006322	0.034864	-0.041878	-0.172237	0.001924	0.217017	0.472559	0.766014	1.091724	1.434454	1.752183	1.908997
	1.311511	1.254916	1.040173	1.332741	0.970513	0.609556	0.988427	1.385394	1.758143	1.908997	1.913070	1.814271	1.630782	1.380548	1.189078	1.256306	1.497286	1.408389	1.359073	1.323474	1.311511	1.364720	0.817174	0.301668	-0.171849	0.219690	0.426331	0.472559	0.766558	1.092211	1.434874	1.752482	1.908997
	1.311958	1.282536	1.127523	1.333192	1.228281	1.174646	1.380216	1.583669	1.768736	1.910057	1.913116	1.814271	1.630782	1.486191	1.381936	1.318977	1.497286	1.409144	1.359527	1.323923	1.311958	1.364720	0.817174	0.301668	-0.171849	0.220497	0.427063	0.472954	0.766558	1.092211	1.434874	1.752482	1.910057
	1.704610	1.292724	1.289395	1.704319	1.412293	1.526471	1.619205	1.760560	1.972847	1.910057	1.977914	1.870240	1.680875	1.486191	1.381936	1.318977	1.497351	1.417386	1.483971	1.704724	1.704610	1.365365	0.817853	0.302411	-0.171849	0.220517	0.427076	0.472981	0.766970	1.092667	1.435428	1.753253	1.910057
	1.705740	1.518296	1.339829	1.705438	1.610470	1.570404	1.671259	1.828165	1.980098	1.910057	1.978137	1.870329	1.763162	1.650938	1.566417	1.514377	1.497351	1.417850	1.484200	1.705848	1.705740	1.365365	0.817853	0.302411	-0.171849	0.606472	1.424389	0.910005	0.766999	1.092699	1.435465	1.753298	1.910057
	1.937027	1.861952	1.809432	1.727148	1.719542	1.803610	1.880657	1.835721	1.988281	1.910108	1.993507	1.890898	1.763162	1.650938	1.566417	1.514377	1.497514	1.481019	1.700573	1.824988	1.937027	1.394296	0.950946	0.412299	-0.171817	0.606472	1.424389	2.257965	2.199178	1.984195	1.919829	2.024943	1.910108
	1.937027	1.896728	1.845112	1.727426	1.791699	1.827283	1.887451	1.897719	1.988298	1.910109	1.993507	1.890898	1.763934	1.651660	1.567111	1.515056	1.497514	1.481475	1.701677	1.825562	1.937027	1.395586	0.952257	0.413574	-0.171817	0.606956	1.424935	2.257965	2.199240	1.984246	1.919866	2.024967	1.910109
	1.937666	1.933075	1.873013	1.785409	1.904584	1.866222	1.906318	1.952826	1.990484	1.910109	1.994538	1.891762	1.763934	1.651660	1.567111	1.515056	1.597270	1.594688	1.706524	1.872916	1.937666	1.955270	2.623409	3.311884	3.866648	2.957741	1.919003	2.258561	2.200128	1.985010	1.920358	2.025096	1.910109
	1.937666	2.004932	1.905424	1.785966	2.038912	2.036493	1.969692	1.959198	2.003843	2.289628	1.994538	1.891762	1.934432	1.933730	1.900698	1.651136	1.597270	1.595187	1.707053	1.873204	1.937666	1.955690	2.623812	3.312277	3.866648	3.325620	2.936491	2.528540	2.200128	1.985010	1.920358	2.025096	2.289628
	2.371850	2.027858	1.957575	1.991235	2.364601	2.186806	2.031522	2.000826	2.050845	2.289628	2.034754	1.923585	1.934476	1.933771	1.900735	1.802436	1.597286	1.676222	1.766399	2.018167	2.371850	2.606273	2.910812	3.351023	3.866766	3.325703	2.936568	2.528611	2.200197	1.985069	1.920471	2.025340	2.289628
	2.371850	2.095876	1.994376	1.991920	2.401697	2.388551	2.057370	2.020670	2.087854	2.289628	2.034754	1.923631	2.033377	2.433511	2.160160	1.802465	1.597286	1.677277	1.767013	2.018902	2.371850	2.606330	2.910881	3.351099	3.866766	3.325863	2.937440	2.529520	2.200197	1.985069	1.920471	2.025340	2.289628
	2.372148	2.127172	2.121556	2.031267	2.602142	2.441178	2.122300	2.134810	2.136584	2.289641	2.115646	2.062110	2.033462	2.433666	2.773555	2.169344	1.598216	1.890694	2.023236	2.110620	2.372148	2.607117	2.911647	3.351815	3.866766	3.392903	2.937441	2.529520	2.844935	2.637534	2.453732	2.255536	2.289641
	2.372148	2.289782	2.259560	2.032040	2.645272	2.444437	2.248992	2.217457	2.230233	2.289641	2.115646	2.121925	2.269384	2.517638	2.773555	2.169344	1.598216	1.891641	2.024091	2.111332	2.372148	2.607174	2.911715	3.351890	3.866766	3.392983	2.937528	2.529599	2.845519	2.638212	2.454549	2.256559	2.289641
	2.486040	2.763937	2.577358	2.991272	2.697022	2.773762	2.587752	2.418969	2.441383	2.289641	2.493837	2.121925	2.269384	2.517638	2.837238	2.311613	1.598237	2.130730	2.786697	2.868096	2.486040	2.711295	3.079274	3.467689	3.867434	3.393788	2.937528	2.529599	2.845519	2.638212	2.454549	2.256559	2.289641
	2.486083	2.897525	2.990574	2.992054	2.735126	2.816487	2.725385	2.690102	2.556330	2.290010	2.506618	2.889462	3.129498	2.747384	2.837238	2.311683	1.598237	2.130935	2.786916	2.868883	2.486083	2.711295	3.079274	3.467689	3.867434	3.393788	2.995545	2.996760	2.866408	2.741570	2.684405	2.684016	2.290010
	2.486809	2.977519	3.068134	3.095746	2.772480	2.873901	3.071440	2.888906	2.558855	2.290010	2.575899	2.889462	3.129502	3.223522	2.982774	3.208053	3.615359	3.386126	3.219568	2.914325	2.486809	2.711545	3.079481	3.467855	3.867434	3.393893	2.995611	2.996807	2.866819	2.741855	2.684512	2.684016	2.290010
	2.486851	3.112482	3.242756	3.096063	2.945447	3.123840	3.257968	2.946242	2.604750	2.290010	2.575899	3.060155	3.225544	3.223528	2.983015	3.208053	3.615359	3.386164	3.220314	2.914634	2.486851	2.711545	3.079481	3.467855	3.867434	3.393893	2.995783	2.996888	2.866819	2.741855	2.684512	2.684428	2.290010
	3.362450	3.148849	3.316024	3.234223	2.975439	3.175165	3.265871	2.986347	2.650301	2.290022	2.651472	3.060159	3.225544	3.408298	3.120900	3.471608	3.615362	3.475022	3.259742	3.261756	3.362450	3.633100	3.737069	3.763068	3.867434	3.551235	3.276392	3.046662	3.090798	3.635524	3.170466	2.684434	2.290022
	3.362450	3.201673	3.346820	3.234454	2.988295	3.440844	3.406317	3.049068	2.707963	2.290022	2.651473	3.111703	3.332414	3.408298	3.120975	3.471616	3.615362	3.475614	3.260029	3.262273	3.362450	3.633100	3.738224	3.764093	3.867434	3.551923	3.276997	3.047176	3.090798	3.635606	3.170466	2.684493	2.290022
	3.363103	3.346542	3.486022	3.248295	3.176747	3.454464	3.448058	3.056638	2.714783	2.290022	2.721598	3.150633	3.413319	3.578440	3.339026	3.615637	3.615760	3.771482	3.448684	3.460452	3.363103	3.633696	3.781682	3.848750	3.867533	3.551923	3.276997	3.047176	3.091426	3.635618	3.170982	2.684493	2.290022
	3.363103	3.651082	3.511826	3.248747	3.257087	3.468745	3.496207	3.069736	2.731087	3.002861	2.722092	3.150633	3.413319	3.578440	3.339032	3.615943	3.615760	3.771749	3.449026	3.460691	3.363103	3.633696	3.781682	3.848750	3.867533	3.674308	3.363060	3.086098	3.266809	3.709072	3.170982	2.730940	3.002861
	4.012614	3.661042	3.633186	3.598878	3.601527	3.483777	3.551394	3.204694	2.748403	3.002861	2.960958	3.150737	3.413508	3.700212	3.910272	3.764684	3.615769	3.838873	3.748823	3.531106	4.012614	3.815946	3.782101	3.848958	3.867533	3.674732	3.363524	3.086614	3.266853	3.709073	3.170994	2.730940	3.002861
	4.013715	3.817656	3.795150	3.599622	3.889312	3.668631	3.563555	3.225219	2.946374	3.002861	2.960958	3.150737	3.413508	3.700212	3.910283	3.764694	3.615769	3.839642	3.749590	3.531834	4.013715	3.817152	3.782101	3.848958	3.867533	3.674732	3.363524	3.086614	3.266859	3.709579	3.170996	2.731126	3.002861
	4.145863	3.922494	3.903534	3.995550	3.935439	3.917028	3.659299	3.258525	2.952742	3.002870	2.961149	3.155802	3.730277	3.700439	3.941363	4.047078	4.292536	3.924742	3.962159	4.004005	4.145863	4.092236	4.050917	4.025111	3.867533	4.217252	4.594987	4.587529	4.258616	3.709579	3.544251	3.177499	3.002870
	4.145863	4.178149	3.979899	3.996621	4.070731	3.939174	3.731980	3.262794	2.980082	3.002870	2.961149	3.155802	3.730277	3.700439	3.941363	4.047078	4.292536	3.925140	3.963165	4.005091	4.145863	4.092236	4.050917	4.025111	3.867533	4.218090	4.595885	4.587532	4.258616	3.709631	3.544265	3.177507	3.002870
	4.146132	4.188085	4.243679	4.343286	4.185852	3.957089	3.782997	3.385405	3.154253	3.002870	3.017702	3.220908	3.757089	3.904737	3.978885	4.201673	4.292646	4.004842	4.065186	4.483135	4.146132	4.092422	4.051035	4.025168	3.867631	4.218090	4.595885	4.587638	4.259078	3.709632	3.544313	3.177752	3.002870
